counterbalance.thisRepN,counterbalance.thisTrialN,counterbalance.thisN,counterbalance.thisIndex,buffer_begin.thisRepN,buffer_begin.thisTrialN,buffer_begin.thisN,buffer_begin.thisIndex,cond1cue.thisRepN,cond1cue.thisTrialN,cond1cue.thisN,cond1cue.thisIndex,cond2cue.thisRepN,cond2cue.thisTrialN,cond2cue.thisN,cond2cue.thisIndex,cond3cue.thisRepN,cond3cue.thisTrialN,cond3cue.thisN,cond3cue.thisIndex,con1target.thisRepN,con1target.thisTrialN,con1target.thisN,con1target.thisIndex,cond2target.thisRepN,cond2target.thisTrialN,cond2target.thisN,cond2target.thisIndex,cond3target.thisRepN,cond3target.thisTrialN,cond3target.thisN,cond3target.thisIndex,buffer_end.thisRepN,buffer_end.thisTrialN,buffer_end.thisN,buffer_end.thisIndex,WelTex.started,WelTex.stopped,start_resp.keys,start_resp.rt,start_resp.started,start_resp.stopped,start_recording.started,start_recording.stopped,buf_bgin_txt.started,buf_bgin_txt.stopped,buf_bgin_fix.started,buf_bgin_fix.stopped,trigger_buffer.started,trigger_buffer.stopped,atten_detect.keys,atten_detect.corr,atten_detect.started,atten_detect.stopped,stim,category,type,trigger_value,fixation_color,my_stimulus.started,my_stimulus.stopped,fixation.started,fixation.stopped,trigger_stimuli.started,trigger_stimuli.stopped,atten_detect.rt,buf_end_txt.started,buf_end_txt.stopped,buf_end_fix.started,buf_end_fix.stopped,trigger_buffer_end.started,trigger_buffer_end.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,endText.started,endText.stopped,stop_recording.started,stop_recording.stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,None,0,210.76341737071743,None,hamster,none,none,7,blue,210.76341737071743,None,210.76341737071743,None,210.76341737071743,210.8633264822347,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,None,0,211.0134026552969,None,rake,cond2,target,5,blue,211.0134026552969,None,211.0134026552969,None,211.0134026552969,211.11341862341578,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,None,0,211.2717912758526,None,waiter,none,none,7,blue,211.2717912758526,None,211.2717912758526,None,211.2717912758526,211.3718024142945,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,None,0,211.5218179145395,None,oil,none,none,7,blue,211.5218179145395,None,211.5218179145395,None,211.5218179145395,211.62180943241947,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,None,0,211.7717799562979,None,beak,none,none,7,blue,211.7717799562979,None,211.7717799562979,None,211.7717799562979,211.8718125264313,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,None,0,212.01352218979991,None,lime,cond2,target,5,blue,212.01352218979991,None,212.01352218979991,None,212.01352218979991,212.1135100854226,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,None,0,212.2635421876803,None,fork,none,none,7,red,212.2635421876803,None,212.2635421876803,None,212.2635421876803,212.36351951838515,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,space,0,212.51347887363409,None,slipper,none,none,7,red,212.51347887363409,None,212.51347887363409,None,212.51347887363409,212.61362192262823,0.10405055947194342,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,None,0,212.7636108596489,None,lake,none,none,7,red,212.7636108596489,None,212.7636108596489,None,212.7636108596489,212.8635417047135,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,None,0,213.01356716616647,None,glass,cond2,target,5,red,213.01356716616647,None,213.01356716616647,None,213.01356716616647,213.113603962267,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,space,0,213.27194401438464,None,apron,none,none,7,blue,213.27194401438464,None,213.27194401438464,None,213.27194401438464,213.37196269919696,0.11354117646624218,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,None,0,213.5219788031518,None,flute,none,none,7,blue,213.5219788031518,None,213.5219788031518,None,213.5219788031518,213.62191357232768,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,None,0,213.77193510966754,None,burger,none,none,7,blue,213.77193510966754,None,213.77193510966754,None,213.77193510966754,213.87201325987735,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,None,0,214.02202906197635,None,herring,cond2,target,5,blue,214.02202906197635,None,214.02202906197635,None,214.02202906197635,214.12201725945488,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,None,0,214.27202732631122,None,soda,none,none,7,blue,214.27202732631122,None,214.27202732631122,None,214.27202732631122,214.37199711064568,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,None,0,214.5220672466112,None,honey,none,none,7,red,214.5220672466112,None,214.5220672466112,None,214.5220672466112,214.62207295166627,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,space,0,214.77209056489482,None,brush,none,none,7,red,214.77209056489482,None,214.77209056489482,None,214.77209056489482,214.8720860068861,0.14934236402405077,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,None,0,215.01375220316368,None,suit,cond2,target,5,blue,215.01375220316368,None,215.01375220316368,None,215.01375220316368,215.11374673959108,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,None,0,215.26379363273554,None,radish,none,none,7,blue,215.26379363273554,None,215.26379363273554,None,215.26379363273554,215.36380235633987,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,None,0,215.51379974529482,None,clay,none,none,7,blue,215.51379974529482,None,215.51379974529482,None,215.51379974529482,215.61372213842333,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,None,0,215.76383211922257,None,scalp,none,none,7,blue,215.76383211922257,None,215.76383211922257,None,215.76383211922257,215.86384265395645,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,None,0,216.02218451720364,None,tractor,cond2,target,5,blue,216.02218451720364,None,216.02218451720364,None,216.02218451720364,216.12219324080615,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,None,0,216.2721522942029,None,sheep,none,none,7,blue,216.2721522942029,None,216.2721522942029,None,216.2721522942029,216.3722165590898,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,None,0,216.52222662594795,None,cradle,none,none,7,blue,216.52222662594795,None,216.52222662594795,None,216.52222662594795,216.6222495367292,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,None,0,216.77225326463486,None,leopard,none,none,7,red,216.77225326463486,None,216.77225326463486,None,216.77225326463486,216.87218924123044,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,space,0,217.02220262849187,None,herring,cond2,target,5,red,217.02220262849187,None,217.02220262849187,None,217.02220262849187,217.12227534531485,0.17119302980972861,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,None,0,217.2722271541952,None,beard,none,none,7,blue,217.2722271541952,None,217.2722271541952,None,217.2722271541952,217.3722950413412,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,None,0,217.52231808795477,None,earth,none,none,7,blue,217.52231808795477,None,217.52231808795477,None,217.52231808795477,217.62232620784926,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,None,0,217.76395225743545,None,lobster,none,none,7,blue,217.76395225743545,None,217.76395225743545,None,217.76395225743545,217.86394920870225,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,None,0,218.0140694525653,None,lime,cond2,target,5,blue,218.0140694525653,None,218.0140694525653,None,218.0140694525653,218.11399335496753,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,None,0,218.26401519416322,None,wagon,none,none,7,blue,218.26401519416322,None,218.26401519416322,None,218.26401519416322,218.36403538825107,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,None,0,218.51403458833556,None,printer,none,none,7,blue,218.51403458833556,None,218.51403458833556,None,218.51403458833556,218.61405840467887,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,None,0,218.77242411445695,None,onion,none,none,7,blue,218.77242411445695,None,218.77242411445695,None,218.77242411445695,218.8724177453205,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,None,0,219.02246071435184,None,suit,cond2,target,5,blue,219.02246071435184,None,219.02246071435184,None,219.02246071435184,219.12244438400558,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,None,0,219.26409156342925,None,chair,none,none,7,blue,219.26409156342925,None,219.26409156342925,None,219.26409156342925,219.3640725163914,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,None,0,219.52249980454872,None,medicine,none,none,7,blue,219.52249980454872,None,219.52249980454872,None,219.52249980454872,219.62248045565502,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,None,0,219.77248991880333,None,soup,none,none,7,blue,219.77248991880333,None,219.77248991880333,None,219.77248991880333,219.8725104147452,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,None,0,220.02246644959268,None,badge,cond2,target,5,blue,220.02246644959268,None,220.02246644959268,None,220.02246644959268,220.12254127939923,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,None,0,220.27258877625354,None,jungle,none,none,7,red,220.27258877625354,None,220.27258877625354,None,220.27258877625354,220.37255674945845,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,space,0,220.52261571679446,None,stamp,none,none,7,red,220.52261571679446,None,220.52261571679446,None,220.52261571679446,220.62257946403224,0.19072786551623722,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,None,0,220.7725237265422,None,vault,none,none,7,blue,220.7725237265422,None,220.7725237265422,None,220.7725237265422,220.8726079138487,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,None,0,221.0142846750423,None,rake,cond2,target,5,blue,221.0142846750423,None,221.0142846750423,None,221.0142846750423,221.11430245429074,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,None,0,221.2725794187536,None,temple,none,none,7,red,221.2725794187536,None,221.2725794187536,None,221.2725794187536,221.372644891062,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,None,0,221.52265375050047,None,oven,none,none,7,red,221.52265375050047,None,221.52265375050047,None,221.52265375050047,221.62259334935334,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,None,0,221.76434497054106,None,dirt,none,none,7,blue,221.76434497054106,None,221.76434497054106,None,221.76434497054106,221.8642525727846,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,None,0,222.02264212908995,None,zoo,cond2,target,5,blue,222.02264212908995,None,222.02264212908995,None,222.02264212908995,222.12271092180163,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,None,0,222.27272279978752,None,salad,none,none,7,blue,222.27272279978752,None,222.27272279978752,None,222.27272279978752,222.37272276960175,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,None,0,222.52273977912046,None,helmet,none,none,7,blue,222.52273977912046,None,222.52273977912046,None,222.52273977912046,222.62268601877986,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,None,0,222.76441801940382,None,mansion,none,none,7,red,222.76441801940382,None,222.76441801940382,None,222.76441801940382,222.86442523373444,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,space,0,223.02278279343045,None,cloak,cond2,target,5,red,223.02278279343045,None,223.02278279343045,None,223.02278279343045,223.1228223062244,0.09048761927442683,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,None,0,223.27280158389294,None,spider,none,none,7,blue,223.27280158389294,None,223.27280158389294,None,223.27280158389294,223.37279642217618,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,None,0,223.5228010556475,None,pot,none,none,7,blue,223.5228010556475,None,223.5228010556475,None,223.5228010556475,223.62281430707299,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,None,0,223.77283463699314,None,rust,none,none,7,blue,223.77283463699314,None,223.77283463699314,None,223.77283463699314,223.87277936737883,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,None,0,224.02279245278442,None,butter,cond2,target,5,blue,224.02279245278442,None,224.02279245278442,None,224.02279245278442,224.12285490654358,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,None,0,224.2728160729239,None,bay,none,none,7,blue,224.2728160729239,None,224.2728160729239,None,224.2728160729239,224.3728184575757,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,None,0,224.52289946031306,None,pasta,none,none,7,blue,224.52289946031306,None,224.52289946031306,None,224.52289946031306,224.62291391915824,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,None,0,224.77291221367886,None,pig,none,none,7,blue,224.77291221367886,None,224.77291221367886,None,224.77291221367886,224.87292757808973,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,None,0,225.02288180180767,None,beer,cond2,target,5,blue,225.02288180180767,None,225.02288180180767,None,225.02288180180767,225.12287935678432,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,None,0,225.27296549105267,None,feather,none,none,7,blue,225.27296549105267,None,225.27296549105267,None,225.27296549105267,225.37292923829045,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,None,0,225.5146660685914,None,portrait,none,none,7,red,225.5146660685914,None,225.5146660685914,None,225.5146660685914,225.61464732340755,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,space,0,225.7729402861769,None,pipe,none,none,7,red,225.7729402861769,None,225.7729402861769,None,225.7729402861769,225.87303020872423,0.09225618659002066,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,None,0,226.0146900660493,None,zoo,cond2,target,5,blue,226.0146900660493,None,226.0146900660493,None,226.0146900660493,226.11471297682874,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,None,0,226.27305544378578,None,hat,none,none,7,blue,226.27305544378578,None,226.27305544378578,None,226.27305544378578,226.37305480989016,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,None,0,226.52307815835957,None,paint,none,none,7,red,226.52307815835957,None,226.52307815835957,None,226.52307815835957,226.6230705818034,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,space,0,226.77308306350096,None,valley,none,none,7,red,226.77308306350096,None,226.77308306350096,None,226.77308306350096,226.87311955774567,0.18001654768158915,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,None,0,227.01483374893724,None,rabbit,cond2,target,5,blue,227.01483374893724,None,227.01483374893724,None,227.01483374893724,227.11475282166248,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,None,0,227.26476319037647,None,taxi,none,none,7,blue,227.26476319037647,None,227.26476319037647,None,227.26476319037647,227.36478610115591,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,None,0,227.5230926473905,None,rice,none,none,7,blue,227.5230926473905,None,227.5230926473905,None,227.5230926473905,227.6231071062357,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,None,0,227.7731724125224,None,chips,none,none,7,blue,227.7731724125224,None,227.7731724125224,None,227.7731724125224,227.87318113612673,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,None,0,228.02320388088629,None,cloak,cond2,target,5,blue,228.02320388088629,None,228.02320388088629,None,228.02320388088629,228.1231944932024,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,120,0,120,0,,,,,,,,,,,,,,,,,,,,,,,None,0,228.26482597617542,None,forest,none,none,7,blue,228.26482597617542,None,228.26482597617542,None,228.26482597617542,228.36487575203319,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,121,0,121,0,,,,,,,,,,,,,,,,,,,,,,,None,0,228.52323753769815,None,worm,none,none,7,blue,228.52323753769815,None,228.52323753769815,None,228.52323753769815,228.6232453557368,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,122,0,122,0,,,,,,,,,,,,,,,,,,,,,,,None,0,228.76485208661688,None,canoe,none,none,7,red,228.76485208661688,None,228.76485208661688,None,228.76485208661688,228.86487409183246,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,123,0,123,0,,,,,,,,,,,,,,,,,,,,,,,space,0,229.01487661232022,None,letter,cond2,target,5,red,229.01487661232022,None,229.01487661232022,None,229.01487661232022,229.1149402734991,0.08222917360399151,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
