2.0550 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
96.2288 	EXP 	my_stimulus: text = 'cable'
96.2288 	EXP 	my_stimulus: autoDraw = True
96.2288 	EXP 	fixation: autoDraw = True
96.4642 	EXP 	New trial (rep=43, index=0): None
96.4788 	EXP 	my_stimulus: autoDraw = False
96.4788 	EXP 	fixation: autoDraw = False
96.4788 	EXP 	my_stimulus: text = 'computer'
96.4788 	EXP 	my_stimulus: autoDraw = True
96.4788 	EXP 	fixation: autoDraw = True
96.7142 	EXP 	New trial (rep=44, index=0): None
96.7289 	EXP 	my_stimulus: autoDraw = False
96.7289 	EXP 	fixation: autoDraw = False
96.7289 	EXP 	my_stimulus: text = 'scissors'
96.7289 	EXP 	my_stimulus: autoDraw = True
96.7289 	EXP 	fixation: autoDraw = True
96.9612 	EXP 	New trial (rep=45, index=0): None
96.9705 	EXP 	my_stimulus: autoDraw = False
96.9705 	EXP 	fixation: autoDraw = False
96.9705 	EXP 	my_stimulus: text = 'concrete'
96.9705 	EXP 	my_stimulus: autoDraw = True
96.9705 	EXP 	fixation: autoDraw = True
97.2143 	EXP 	New trial (rep=46, index=0): None
97.2289 	EXP 	my_stimulus: autoDraw = False
97.2289 	EXP 	fixation: autoDraw = False
97.2289 	EXP 	my_stimulus: text = 'hat'
97.2289 	EXP 	my_stimulus: autoDraw = True
97.2289 	EXP 	fixation: autoDraw = True
97.4643 	EXP 	New trial (rep=47, index=0): None
97.4789 	EXP 	my_stimulus: autoDraw = False
97.4789 	EXP 	fixation: autoDraw = False
97.4789 	EXP 	my_stimulus: text = 'panda'
97.4789 	EXP 	my_stimulus: autoDraw = True
97.4789 	EXP 	fixation: autoDraw = True
97.7111 	EXP 	New trial (rep=48, index=0): None
97.7206 	EXP 	my_stimulus: autoDraw = False
97.7206 	EXP 	fixation: autoDraw = False
97.7206 	EXP 	my_stimulus: text = 'soda'
97.7206 	EXP 	my_stimulus: autoDraw = True
97.7206 	EXP 	fixation: autoDraw = True
97.9645 	EXP 	New trial (rep=49, index=0): None
97.9790 	EXP 	my_stimulus: autoDraw = False
97.9790 	EXP 	fixation: autoDraw = False
97.9790 	EXP 	my_stimulus: text = 'knife'
97.9790 	EXP 	my_stimulus: autoDraw = True
97.9790 	EXP 	fixation: autoDraw = True
98.0997 	DATA 	Keypress: space
98.2153 	EXP 	New trial (rep=50, index=0): None
98.2289 	EXP 	my_stimulus: autoDraw = False
98.2289 	EXP 	fixation: autoDraw = False
98.2289 	EXP 	my_stimulus: text = 'helmet'
98.2289 	EXP 	my_stimulus: autoDraw = True
98.2289 	EXP 	fixation: autoDraw = True
98.4645 	EXP 	New trial (rep=51, index=0): None
98.4789 	EXP 	my_stimulus: autoDraw = False
98.4789 	EXP 	fixation: autoDraw = False
98.4789 	EXP 	my_stimulus: text = 'coconut'
98.4789 	EXP 	my_stimulus: autoDraw = True
98.4789 	EXP 	fixation: autoDraw = True
98.7144 	EXP 	New trial (rep=52, index=0): None
98.7290 	EXP 	my_stimulus: autoDraw = False
98.7290 	EXP 	fixation: autoDraw = False
98.7290 	EXP 	my_stimulus: text = 'radio'
98.7290 	EXP 	my_stimulus: autoDraw = True
98.7290 	EXP 	fixation: autoDraw = True
98.9644 	EXP 	New trial (rep=53, index=0): None
98.9790 	EXP 	my_stimulus: autoDraw = False
98.9790 	EXP 	fixation: autoDraw = False
98.9790 	EXP 	my_stimulus: text = 'pizza'
98.9790 	EXP 	my_stimulus: autoDraw = True
98.9790 	EXP 	fixation: autoDraw = True
99.2114 	EXP 	New trial (rep=54, index=0): None
99.2207 	EXP 	my_stimulus: autoDraw = False
99.2207 	EXP 	fixation: autoDraw = False
99.2207 	EXP 	my_stimulus: text = 'pony'
99.2207 	EXP 	my_stimulus: autoDraw = True
99.2207 	EXP 	fixation: autoDraw = True
99.4645 	EXP 	New trial (rep=55, index=0): None
99.4791 	EXP 	my_stimulus: autoDraw = False
99.4791 	EXP 	fixation: autoDraw = False
99.4791 	EXP 	my_stimulus: text = 'storm'
99.4791 	EXP 	my_stimulus: autoDraw = True
99.4791 	EXP 	fixation: autoDraw = True
99.7148 	EXP 	New trial (rep=56, index=0): None
99.7291 	EXP 	my_stimulus: autoDraw = False
99.7291 	EXP 	fixation: autoDraw = False
99.7291 	EXP 	my_stimulus: text = 'mansion'
99.7291 	EXP 	my_stimulus: autoDraw = True
99.7291 	EXP 	fixation: autoDraw = True
99.9646 	EXP 	New trial (rep=57, index=0): None
99.9791 	EXP 	my_stimulus: autoDraw = False
99.9791 	EXP 	fixation: autoDraw = False
99.9791 	EXP 	my_stimulus: text = 'statue'
99.9791 	EXP 	my_stimulus: autoDraw = True
99.9791 	EXP 	fixation: autoDraw = True
100.0829 	DATA 	Keypress: space
100.2155 	EXP 	New trial (rep=58, index=0): None
100.2291 	EXP 	my_stimulus: autoDraw = False
100.2291 	EXP 	fixation: autoDraw = False
100.2291 	EXP 	my_stimulus: text = 'soap'
100.2291 	EXP 	my_stimulus: autoDraw = True
100.2291 	EXP 	fixation: autoDraw = True
100.4648 	EXP 	New trial (rep=59, index=0): None
100.4792 	EXP 	my_stimulus: autoDraw = False
100.4792 	EXP 	fixation: autoDraw = False
100.4792 	EXP 	my_stimulus: text = 'toilet'
100.4792 	EXP 	my_stimulus: autoDraw = True
100.4792 	EXP 	fixation: autoDraw = True
100.7147 	EXP 	New trial (rep=60, index=0): None
100.7291 	EXP 	my_stimulus: autoDraw = False
100.7291 	EXP 	fixation: autoDraw = False
100.7291 	EXP 	my_stimulus: text = 'rice'
100.7291 	EXP 	my_stimulus: autoDraw = True
100.7291 	EXP 	fixation: autoDraw = True
100.9648 	EXP 	New trial (rep=61, index=0): None
100.9791 	EXP 	my_stimulus: autoDraw = False
100.9791 	EXP 	fixation: autoDraw = False
100.9791 	EXP 	my_stimulus: text = 'cow'
100.9791 	EXP 	my_stimulus: autoDraw = True
100.9791 	EXP 	fixation: autoDraw = True
101.2115 	EXP 	New trial (rep=62, index=0): None
101.2209 	EXP 	my_stimulus: autoDraw = False
101.2209 	EXP 	fixation: autoDraw = False
101.2209 	EXP 	my_stimulus: text = 'mug'
101.2209 	EXP 	my_stimulus: autoDraw = True
101.2209 	EXP 	fixation: autoDraw = True
101.4617 	EXP 	New trial (rep=63, index=0): None
101.4709 	EXP 	my_stimulus: autoDraw = False
101.4709 	EXP 	fixation: autoDraw = False
101.4709 	EXP 	my_stimulus: text = 'flag'
101.4709 	EXP 	my_stimulus: autoDraw = True
101.4709 	EXP 	fixation: autoDraw = True
101.7148 	EXP 	New trial (rep=64, index=0): None
101.7292 	EXP 	my_stimulus: autoDraw = False
101.7292 	EXP 	fixation: autoDraw = False
101.7292 	EXP 	my_stimulus: text = 'spider'
101.7292 	EXP 	my_stimulus: autoDraw = True
101.7292 	EXP 	fixation: autoDraw = True
101.9616 	EXP 	New trial (rep=65, index=0): None
101.9710 	EXP 	my_stimulus: autoDraw = False
101.9710 	EXP 	fixation: autoDraw = False
101.9710 	EXP 	my_stimulus: text = 'portrait'
101.9710 	EXP 	my_stimulus: autoDraw = True
101.9710 	EXP 	fixation: autoDraw = True
102.2117 	EXP 	New trial (rep=66, index=0): None
102.2210 	EXP 	my_stimulus: autoDraw = False
102.2210 	EXP 	fixation: autoDraw = False
102.2210 	EXP 	my_stimulus: text = 'straw'
102.2210 	EXP 	my_stimulus: autoDraw = True
102.2210 	EXP 	fixation: autoDraw = True
102.3501 	DATA 	Keypress: space
102.4658 	EXP 	New trial (rep=67, index=0): None
102.4793 	EXP 	my_stimulus: autoDraw = False
102.4793 	EXP 	fixation: autoDraw = False
102.4793 	EXP 	my_stimulus: text = 'lamp'
102.4793 	EXP 	my_stimulus: autoDraw = True
102.4793 	EXP 	fixation: autoDraw = True
102.7118 	EXP 	New trial (rep=68, index=0): None
102.7210 	EXP 	my_stimulus: autoDraw = False
102.7210 	EXP 	fixation: autoDraw = False
102.7210 	EXP 	my_stimulus: text = 'shampoo'
102.7210 	EXP 	my_stimulus: autoDraw = True
102.7210 	EXP 	fixation: autoDraw = True
102.9617 	EXP 	New trial (rep=69, index=0): None
102.9711 	EXP 	my_stimulus: autoDraw = False
102.9711 	EXP 	fixation: autoDraw = False
102.9711 	EXP 	my_stimulus: text = 'vault'
102.9711 	EXP 	my_stimulus: autoDraw = True
102.9711 	EXP 	fixation: autoDraw = True
103.2117 	EXP 	New trial (rep=70, index=0): None
103.2210 	EXP 	my_stimulus: autoDraw = False
103.2210 	EXP 	fixation: autoDraw = False
103.2210 	EXP 	my_stimulus: text = 'tank'
103.2210 	EXP 	my_stimulus: autoDraw = True
103.2210 	EXP 	fixation: autoDraw = True
103.4618 	EXP 	New trial (rep=71, index=0): None
103.4711 	EXP 	my_stimulus: autoDraw = False
103.4711 	EXP 	fixation: autoDraw = False
103.4711 	EXP 	my_stimulus: text = 'moon'
103.4711 	EXP 	my_stimulus: autoDraw = True
103.4711 	EXP 	fixation: autoDraw = True
103.7118 	EXP 	New trial (rep=72, index=0): None
103.7211 	EXP 	my_stimulus: autoDraw = False
103.7211 	EXP 	fixation: autoDraw = False
103.7211 	EXP 	my_stimulus: text = 'camel'
103.7211 	EXP 	my_stimulus: autoDraw = True
103.7211 	EXP 	fixation: autoDraw = True
103.9650 	EXP 	New trial (rep=73, index=0): None
103.9794 	EXP 	my_stimulus: autoDraw = False
103.9794 	EXP 	fixation: autoDraw = False
103.9794 	EXP 	my_stimulus: text = 'cheek'
103.9794 	EXP 	my_stimulus: autoDraw = True
103.9794 	EXP 	fixation: autoDraw = True
104.2149 	EXP 	New trial (rep=74, index=0): None
104.2295 	EXP 	my_stimulus: autoDraw = False
104.2295 	EXP 	fixation: autoDraw = False
104.2295 	EXP 	my_stimulus: text = 'pancake'
104.2295 	EXP 	my_stimulus: autoDraw = True
104.2295 	EXP 	fixation: autoDraw = True
104.4651 	EXP 	New trial (rep=75, index=0): None
104.4795 	EXP 	my_stimulus: autoDraw = False
104.4795 	EXP 	fixation: autoDraw = False
104.4795 	EXP 	my_stimulus: text = 'storm'
104.4795 	EXP 	my_stimulus: autoDraw = True
104.4795 	EXP 	fixation: autoDraw = True
104.6081 	DATA 	Keypress: space
104.7159 	EXP 	New trial (rep=76, index=0): None
104.7295 	EXP 	my_stimulus: autoDraw = False
104.7295 	EXP 	fixation: autoDraw = False
104.7295 	EXP 	my_stimulus: text = 'wagon'
104.7295 	EXP 	my_stimulus: autoDraw = True
104.7295 	EXP 	fixation: autoDraw = True
104.9652 	EXP 	New trial (rep=77, index=0): None
104.9796 	EXP 	my_stimulus: autoDraw = False
104.9796 	EXP 	fixation: autoDraw = False
104.9796 	EXP 	my_stimulus: text = 'broom'
104.9796 	EXP 	my_stimulus: autoDraw = True
104.9796 	EXP 	fixation: autoDraw = True
105.2149 	EXP 	New trial (rep=78, index=0): None
105.2295 	EXP 	my_stimulus: autoDraw = False
105.2295 	EXP 	fixation: autoDraw = False
105.2295 	EXP 	my_stimulus: text = 'gown'
105.2295 	EXP 	my_stimulus: autoDraw = True
105.2295 	EXP 	fixation: autoDraw = True
105.4619 	EXP 	New trial (rep=79, index=0): None
105.4713 	EXP 	my_stimulus: autoDraw = False
105.4713 	EXP 	fixation: autoDraw = False
105.4713 	EXP 	my_stimulus: text = 'beaver'
105.4713 	EXP 	my_stimulus: autoDraw = True
105.4713 	EXP 	fixation: autoDraw = True
105.7150 	EXP 	New trial (rep=80, index=0): None
105.7296 	EXP 	my_stimulus: autoDraw = False
105.7296 	EXP 	fixation: autoDraw = False
105.7296 	EXP 	my_stimulus: text = 'worm'
105.7296 	EXP 	my_stimulus: autoDraw = True
105.7296 	EXP 	fixation: autoDraw = True
105.9649 	EXP 	New trial (rep=81, index=0): None
105.9797 	EXP 	my_stimulus: autoDraw = False
105.9797 	EXP 	fixation: autoDraw = False
105.9797 	EXP 	my_stimulus: text = 'honey'
105.9797 	EXP 	my_stimulus: autoDraw = True
105.9797 	EXP 	fixation: autoDraw = True
106.2150 	EXP 	New trial (rep=82, index=0): None
106.2297 	EXP 	my_stimulus: autoDraw = False
106.2297 	EXP 	fixation: autoDraw = False
106.2297 	EXP 	my_stimulus: text = 'temple'
106.2297 	EXP 	my_stimulus: autoDraw = True
106.2297 	EXP 	fixation: autoDraw = True
106.4621 	EXP 	New trial (rep=83, index=0): None
106.4713 	EXP 	my_stimulus: autoDraw = False
106.4713 	EXP 	fixation: autoDraw = False
106.4713 	EXP 	my_stimulus: text = 'duck'
106.4713 	EXP 	my_stimulus: autoDraw = True
106.4713 	EXP 	fixation: autoDraw = True
106.7154 	EXP 	New trial (rep=84, index=0): None
106.7296 	EXP 	my_stimulus: autoDraw = False
106.7296 	EXP 	fixation: autoDraw = False
106.7296 	EXP 	my_stimulus: text = 'alley'
106.7296 	EXP 	my_stimulus: autoDraw = True
106.7296 	EXP 	fixation: autoDraw = True
106.9652 	EXP 	New trial (rep=85, index=0): None
106.9797 	EXP 	my_stimulus: autoDraw = False
106.9797 	EXP 	fixation: autoDraw = False
106.9797 	EXP 	my_stimulus: text = 'chicken'
106.9797 	EXP 	my_stimulus: autoDraw = True
106.9797 	EXP 	fixation: autoDraw = True
107.2151 	EXP 	New trial (rep=86, index=0): None
107.2297 	EXP 	my_stimulus: autoDraw = False
107.2297 	EXP 	fixation: autoDraw = False
107.2297 	EXP 	my_stimulus: text = 'hamster'
107.2297 	EXP 	my_stimulus: autoDraw = True
107.2297 	EXP 	fixation: autoDraw = True
107.4652 	EXP 	New trial (rep=87, index=0): None
107.4798 	EXP 	my_stimulus: autoDraw = False
107.4798 	EXP 	fixation: autoDraw = False
107.4798 	EXP 	my_stimulus: text = 'chimney'
107.4798 	EXP 	my_stimulus: autoDraw = True
107.4798 	EXP 	fixation: autoDraw = True
107.7120 	EXP 	New trial (rep=88, index=0): None
107.7214 	EXP 	my_stimulus: autoDraw = False
107.7214 	EXP 	fixation: autoDraw = False
107.7214 	EXP 	my_stimulus: text = 'apron'
107.7214 	EXP 	my_stimulus: autoDraw = True
107.7214 	EXP 	fixation: autoDraw = True
107.9621 	EXP 	New trial (rep=89, index=0): None
107.9715 	EXP 	my_stimulus: autoDraw = False
107.9715 	EXP 	fixation: autoDraw = False
107.9715 	EXP 	my_stimulus: text = 'waitress'
107.9715 	EXP 	my_stimulus: autoDraw = True
107.9715 	EXP 	fixation: autoDraw = True
108.0834 	DATA 	Keypress: space
108.2127 	EXP 	New trial (rep=90, index=0): None
108.2215 	EXP 	my_stimulus: autoDraw = False
108.2215 	EXP 	fixation: autoDraw = False
108.2215 	EXP 	my_stimulus: text = 'mule'
108.2215 	EXP 	my_stimulus: autoDraw = True
108.2215 	EXP 	fixation: autoDraw = True
108.4653 	EXP 	New trial (rep=91, index=0): None
108.4798 	EXP 	my_stimulus: autoDraw = False
108.4798 	EXP 	fixation: autoDraw = False
108.4798 	EXP 	my_stimulus: text = 'lamp'
108.4798 	EXP 	my_stimulus: autoDraw = True
108.4798 	EXP 	fixation: autoDraw = True
108.7154 	EXP 	New trial (rep=92, index=0): None
108.7299 	EXP 	my_stimulus: autoDraw = False
108.7299 	EXP 	fixation: autoDraw = False
108.7299 	EXP 	my_stimulus: text = 'clay'
108.7299 	EXP 	my_stimulus: autoDraw = True
108.7299 	EXP 	fixation: autoDraw = True
108.9623 	EXP 	New trial (rep=93, index=0): None
108.9716 	EXP 	my_stimulus: autoDraw = False
108.9716 	EXP 	fixation: autoDraw = False
108.9716 	EXP 	my_stimulus: text = 'stadium'
108.9716 	EXP 	my_stimulus: autoDraw = True
108.9716 	EXP 	fixation: autoDraw = True
109.1497 	DATA 	Keypress: space
109.2129 	EXP 	New trial (rep=94, index=0): None
109.2215 	EXP 	my_stimulus: autoDraw = False
109.2215 	EXP 	fixation: autoDraw = False
109.2215 	EXP 	my_stimulus: text = 'bouquet'
109.2215 	EXP 	my_stimulus: autoDraw = True
109.2215 	EXP 	fixation: autoDraw = True
109.4623 	EXP 	New trial (rep=95, index=0): None
109.4716 	EXP 	my_stimulus: autoDraw = False
109.4716 	EXP 	fixation: autoDraw = False
109.4716 	EXP 	my_stimulus: text = 'computer'
109.4716 	EXP 	my_stimulus: autoDraw = True
109.4716 	EXP 	fixation: autoDraw = True
109.7154 	EXP 	New trial (rep=96, index=0): None
109.7299 	EXP 	my_stimulus: autoDraw = False
109.7299 	EXP 	fixation: autoDraw = False
109.7299 	EXP 	my_stimulus: text = 'palm'
109.7299 	EXP 	my_stimulus: autoDraw = True
109.7299 	EXP 	fixation: autoDraw = True
109.9655 	EXP 	New trial (rep=97, index=0): None
109.9800 	EXP 	my_stimulus: autoDraw = False
109.9800 	EXP 	fixation: autoDraw = False
109.9800 	EXP 	my_stimulus: text = 'beak'
109.9800 	EXP 	my_stimulus: autoDraw = True
109.9800 	EXP 	fixation: autoDraw = True
110.2153 	EXP 	New trial (rep=98, index=0): None
110.2300 	EXP 	my_stimulus: autoDraw = False
110.2300 	EXP 	fixation: autoDraw = False
110.2300 	EXP 	my_stimulus: text = 'chair'
110.2300 	EXP 	my_stimulus: autoDraw = True
110.2300 	EXP 	fixation: autoDraw = True
110.4655 	EXP 	New trial (rep=99, index=0): None
110.4800 	EXP 	my_stimulus: autoDraw = False
110.4800 	EXP 	fixation: autoDraw = False
110.4800 	EXP 	my_stimulus: text = 'flag'
110.4800 	EXP 	my_stimulus: autoDraw = True
110.4800 	EXP 	fixation: autoDraw = True
110.6254 	DATA 	Keypress: space
110.7162 	EXP 	New trial (rep=100, index=0): None
110.7300 	EXP 	my_stimulus: autoDraw = False
110.7300 	EXP 	fixation: autoDraw = False
110.7300 	EXP 	my_stimulus: text = 'bar'
110.7300 	EXP 	my_stimulus: autoDraw = True
110.7300 	EXP 	fixation: autoDraw = True
110.9656 	EXP 	New trial (rep=101, index=0): None
110.9801 	EXP 	my_stimulus: autoDraw = False
110.9801 	EXP 	fixation: autoDraw = False
110.9801 	EXP 	my_stimulus: text = 'net'
110.9801 	EXP 	my_stimulus: autoDraw = True
110.9801 	EXP 	fixation: autoDraw = True
111.2155 	EXP 	New trial (rep=102, index=0): None
111.2301 	EXP 	my_stimulus: autoDraw = False
111.2301 	EXP 	fixation: autoDraw = False
111.2301 	EXP 	my_stimulus: text = 'hammer'
111.2301 	EXP 	my_stimulus: autoDraw = True
111.2301 	EXP 	fixation: autoDraw = True
111.4657 	EXP 	New trial (rep=103, index=0): None
111.4800 	EXP 	my_stimulus: autoDraw = False
111.4800 	EXP 	fixation: autoDraw = False
111.4800 	EXP 	my_stimulus: text = 'cave'
111.4800 	EXP 	my_stimulus: autoDraw = True
111.4800 	EXP 	fixation: autoDraw = True
111.7125 	EXP 	New trial (rep=104, index=0): None
111.7217 	EXP 	my_stimulus: autoDraw = False
111.7217 	EXP 	fixation: autoDraw = False
111.7217 	EXP 	my_stimulus: text = 'boot'
111.7217 	EXP 	my_stimulus: autoDraw = True
111.7217 	EXP 	fixation: autoDraw = True
111.9656 	EXP 	New trial (rep=105, index=0): None
111.9801 	EXP 	my_stimulus: autoDraw = False
111.9801 	EXP 	fixation: autoDraw = False
111.9801 	EXP 	my_stimulus: text = 'couch'
111.9801 	EXP 	my_stimulus: autoDraw = True
111.9801 	EXP 	fixation: autoDraw = True
112.2156 	EXP 	New trial (rep=106, index=0): None
112.2301 	EXP 	my_stimulus: autoDraw = False
112.2301 	EXP 	fixation: autoDraw = False
112.2301 	EXP 	my_stimulus: text = 'magazine'
112.2301 	EXP 	my_stimulus: autoDraw = True
112.2301 	EXP 	fixation: autoDraw = True
112.4656 	EXP 	New trial (rep=107, index=0): None
112.4802 	EXP 	my_stimulus: autoDraw = False
112.4802 	EXP 	fixation: autoDraw = False
112.4802 	EXP 	my_stimulus: text = 'beaver'
112.4802 	EXP 	my_stimulus: autoDraw = True
112.4802 	EXP 	fixation: autoDraw = True
112.7155 	EXP 	New trial (rep=108, index=0): None
112.7302 	EXP 	my_stimulus: autoDraw = False
112.7302 	EXP 	fixation: autoDraw = False
112.7302 	EXP 	my_stimulus: text = 'hen'
112.7302 	EXP 	my_stimulus: autoDraw = True
112.7302 	EXP 	fixation: autoDraw = True
112.9626 	EXP 	New trial (rep=109, index=0): None
112.9719 	EXP 	my_stimulus: autoDraw = False
112.9719 	EXP 	fixation: autoDraw = False
112.9719 	EXP 	my_stimulus: text = 'claw'
112.9719 	EXP 	my_stimulus: autoDraw = True
112.9719 	EXP 	fixation: autoDraw = True
113.2157 	EXP 	New trial (rep=110, index=0): None
113.2302 	EXP 	my_stimulus: autoDraw = False
113.2302 	EXP 	fixation: autoDraw = False
113.2302 	EXP 	my_stimulus: text = 'plug'
113.2302 	EXP 	my_stimulus: autoDraw = True
113.2302 	EXP 	fixation: autoDraw = True
113.3249 	DATA 	Keypress: space
113.4635 	EXP 	New trial (rep=111, index=0): None
113.4719 	EXP 	my_stimulus: autoDraw = False
113.4719 	EXP 	fixation: autoDraw = False
113.4719 	EXP 	my_stimulus: text = 'orchard'
113.4719 	EXP 	my_stimulus: autoDraw = True
113.4719 	EXP 	fixation: autoDraw = True
113.7126 	EXP 	New trial (rep=112, index=0): None
113.7219 	EXP 	my_stimulus: autoDraw = False
113.7219 	EXP 	fixation: autoDraw = False
113.7219 	EXP 	my_stimulus: text = 'swing'
113.7219 	EXP 	my_stimulus: autoDraw = True
113.7219 	EXP 	fixation: autoDraw = True
113.9627 	EXP 	New trial (rep=113, index=0): None
113.9720 	EXP 	my_stimulus: autoDraw = False
113.9720 	EXP 	fixation: autoDraw = False
113.9720 	EXP 	my_stimulus: text = 'lobster'
113.9720 	EXP 	my_stimulus: autoDraw = True
113.9720 	EXP 	fixation: autoDraw = True
114.2159 	EXP 	New trial (rep=114, index=0): None
114.2303 	EXP 	my_stimulus: autoDraw = False
114.2303 	EXP 	fixation: autoDraw = False
114.2303 	EXP 	my_stimulus: text = 'scalp'
114.2303 	EXP 	my_stimulus: autoDraw = True
114.2303 	EXP 	fixation: autoDraw = True
114.3674 	DATA 	Keypress: space
114.4669 	EXP 	New trial (rep=115, index=0): None
114.4803 	EXP 	my_stimulus: autoDraw = False
114.4803 	EXP 	fixation: autoDraw = False
114.4803 	EXP 	my_stimulus: text = 'chimney'
114.4803 	EXP 	my_stimulus: autoDraw = True
114.4803 	EXP 	fixation: autoDraw = True
114.7158 	EXP 	New trial (rep=116, index=0): None
114.7304 	EXP 	my_stimulus: autoDraw = False
114.7304 	EXP 	fixation: autoDraw = False
114.7304 	EXP 	my_stimulus: text = 'radish'
114.7304 	EXP 	my_stimulus: autoDraw = True
114.7304 	EXP 	fixation: autoDraw = True
114.9659 	EXP 	New trial (rep=117, index=0): None
114.9803 	EXP 	my_stimulus: autoDraw = False
114.9803 	EXP 	fixation: autoDraw = False
114.9803 	EXP 	my_stimulus: text = 'feather'
114.9803 	EXP 	my_stimulus: autoDraw = True
114.9803 	EXP 	fixation: autoDraw = True
115.2161 	EXP 	New trial (rep=118, index=0): None
115.2304 	EXP 	my_stimulus: autoDraw = False
115.2304 	EXP 	fixation: autoDraw = False
115.2304 	EXP 	my_stimulus: text = 'button'
115.2304 	EXP 	my_stimulus: autoDraw = True
115.2304 	EXP 	fixation: autoDraw = True
115.4659 	EXP 	New trial (rep=119, index=0): None
115.4804 	EXP 	my_stimulus: autoDraw = False
115.4804 	EXP 	fixation: autoDraw = False
115.4804 	EXP 	my_stimulus: text = 'map'
115.4804 	EXP 	my_stimulus: autoDraw = True
115.4804 	EXP 	fixation: autoDraw = True
115.7128 	EXP 	New trial (rep=120, index=0): None
115.7221 	EXP 	my_stimulus: autoDraw = False
115.7221 	EXP 	fixation: autoDraw = False
115.7221 	EXP 	my_stimulus: text = 'squirrel'
115.7221 	EXP 	my_stimulus: autoDraw = True
115.7221 	EXP 	fixation: autoDraw = True
115.9578 	EXP 	New trial (rep=121, index=0): None
115.9721 	EXP 	my_stimulus: autoDraw = False
115.9721 	EXP 	fixation: autoDraw = False
115.9721 	EXP 	my_stimulus: text = 'jungle'
115.9721 	EXP 	my_stimulus: autoDraw = True
115.9721 	EXP 	fixation: autoDraw = True
116.2046 	EXP 	New trial (rep=122, index=0): None
116.2137 	EXP 	my_stimulus: autoDraw = False
116.2137 	EXP 	fixation: autoDraw = False
116.2137 	EXP 	my_stimulus: text = 'oven'
116.2137 	EXP 	my_stimulus: autoDraw = True
116.2137 	EXP 	fixation: autoDraw = True
116.4629 	EXP 	New trial (rep=123, index=0): None
116.4721 	EXP 	my_stimulus: autoDraw = False
116.4721 	EXP 	fixation: autoDraw = False
116.4721 	EXP 	my_stimulus: text = 'storm'
116.4721 	EXP 	my_stimulus: autoDraw = True
116.4721 	EXP 	fixation: autoDraw = True
116.5761 	DATA 	Keypress: space
116.7053 	EXP 	New trial (rep=124, index=0): None
116.7139 	EXP 	my_stimulus: autoDraw = False
116.7139 	EXP 	fixation: autoDraw = False
116.7139 	EXP 	my_stimulus: text = 'waiter'
116.7139 	EXP 	my_stimulus: autoDraw = True
116.7139 	EXP 	fixation: autoDraw = True
116.9547 	EXP 	New trial (rep=125, index=0): None
116.9638 	EXP 	my_stimulus: autoDraw = False
116.9638 	EXP 	fixation: autoDraw = False
116.9638 	EXP 	my_stimulus: text = 'dress'
116.9638 	EXP 	my_stimulus: autoDraw = True
116.9638 	EXP 	fixation: autoDraw = True
117.2077 	EXP 	New trial (rep=126, index=0): None
117.2223 	EXP 	my_stimulus: autoDraw = False
117.2223 	EXP 	fixation: autoDraw = False
117.2223 	EXP 	my_stimulus: text = 'butcher'
117.2223 	EXP 	my_stimulus: autoDraw = True
117.2223 	EXP 	fixation: autoDraw = True
117.4577 	EXP 	New trial (rep=127, index=0): None
117.4723 	EXP 	my_stimulus: autoDraw = False
117.4723 	EXP 	fixation: autoDraw = False
117.4723 	EXP 	my_stimulus: text = 'flag'
117.4723 	EXP 	my_stimulus: autoDraw = True
117.4723 	EXP 	fixation: autoDraw = True
117.7078 	EXP 	New trial (rep=128, index=0): None
117.7223 	EXP 	my_stimulus: autoDraw = False
117.7223 	EXP 	fixation: autoDraw = False
117.7223 	EXP 	my_stimulus: text = 'soup'
117.7223 	EXP 	my_stimulus: autoDraw = True
117.7223 	EXP 	fixation: autoDraw = True
117.9549 	EXP 	New trial (rep=129, index=0): None
117.9640 	EXP 	my_stimulus: autoDraw = False
117.9640 	EXP 	fixation: autoDraw = False
117.9640 	EXP 	my_stimulus: text = 'rag'
117.9640 	EXP 	my_stimulus: autoDraw = True
117.9640 	EXP 	fixation: autoDraw = True
118.2063 	EXP 	New trial (rep=130, index=0): None
118.2223 	EXP 	my_stimulus: autoDraw = False
118.2223 	EXP 	fixation: autoDraw = False
118.2223 	EXP 	my_stimulus: text = 'laundry'
118.2223 	EXP 	my_stimulus: autoDraw = True
118.2223 	EXP 	fixation: autoDraw = True
118.3018 	DATA 	Keypress: space
118.4553 	EXP 	New trial (rep=131, index=0): None
118.4640 	EXP 	my_stimulus: autoDraw = False
118.4640 	EXP 	fixation: autoDraw = False
118.4640 	EXP 	my_stimulus: text = 'beaver'
118.4640 	EXP 	my_stimulus: autoDraw = True
118.4640 	EXP 	fixation: autoDraw = True
118.7079 	EXP 	New trial (rep=132, index=0): None
118.7224 	EXP 	my_stimulus: autoDraw = False
118.7224 	EXP 	fixation: autoDraw = False
118.7224 	EXP 	my_stimulus: text = 'brush'
118.7224 	EXP 	my_stimulus: autoDraw = True
118.7224 	EXP 	fixation: autoDraw = True
118.9580 	EXP 	New trial (rep=133, index=0): None
118.9724 	EXP 	my_stimulus: autoDraw = False
118.9724 	EXP 	fixation: autoDraw = False
